author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Самолет Плюс Москва ЮГ,real_estate_agent,https://www.cian.ru/sale/flat/313859471/,Москва,sale,flat,3,10,1,42.7,-1,0,8300000,, 40 лет Октября,14,Щербинка,
БЕСТ-Недвижимость на Баррикадной,real_estate_agent,https://www.cian.ru/sale/flat/316624770/,Москва,sale,flat,1,9,1,31.7,-1,0,8350000,Перово,шоссе Энтузиастов,80К2,Перово,
Юлия Чуркина,realtor,https://www.cian.ru/sale/flat/316224500/,Москва,sale,flat,6,9,1,32.4,-1,0,8300000,Ярославский,Холмогорская ,8,Медведково,
SQUARE METERS,real_estate_agent,https://www.cian.ru/sale/flat/313048640/,Москва,sale,flat,2,9,1,34.7,-1,0,8300000,Гольяново,Алтайская ,34,Щёлковская,
OPN PARTNER,real_estate_agent,https://www.cian.ru/sale/flat/311782778/,Москва,sale,flat,3,6,1,40.0,-1,0,8390000,, Жемчужная,1к16,Филатов Луг,
Марина Белова,realtor,https://www.cian.ru/sale/flat/316750054/,Москва,sale,flat,4,14,1,31.5,-1,0,8350000,, Усадебный Парк,7,Филатов Луг,Середневский лес
Кристина Шаломеева,realtor,https://www.cian.ru/sale/flat/313167304/,Москва,sale,flat,3,10,1,33.0,-1,0,8300000,, Золотошвейная,3,Филатов Луг,Цветочные Поляны
Александр Мащенко,realtor,https://www.cian.ru/sale/flat/312581624/,Москва,sale,flat,12,17,1,43.4,-1,0,8300000,Южное Бутово, Маршала Савицкого,16,Щербинка,
Олег Архипов,realtor,https://www.cian.ru/sale/flat/316274011/,Москва,sale,flat,6,12,1,32.6,-1,0,8350000,Бирюлево Восточное,Бирюлевская ,29К1,,
Наталия Афанасьева,realtor,https://www.cian.ru/sale/flat/302376298/,Москва,sale,flat,6,9,1,33.1,-1,0,8350000,Вешняки,Реутовская ,22К1,Новогиреево,
ПОРТАЛ ЭСТЕЙТ,real_estate_agent,https://www.cian.ru/sale/flat/314634601/,Москва,sale,flat,2,9,1,42.2,-1,0,8499999,,,59,Подольск,
ЕРЦН,real_estate_agent,https://www.cian.ru/sale/flat/316427883/,Москва,sale,flat,10,12,1,33.1,-1,0,8400000,Ивановское,Саянская ,5к1,Новогиреево,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/316313257/,Москва,sale,flat,1,9,1,32.6,-1,0,8490000,Вешняки,Реутовская ,22К2,Новогиреево,
Сделка,real_estate_agent,https://www.cian.ru/sale/flat/304573316/,Москва,sale,flat,2,25,1,38.5,-1,0,8400000,Южное Бутово, Брусилова,27к1,Щербинка,
ЛИДЕР,real_estate_agent,https://www.cian.ru/sale/flat/313194796/,Москва,sale,flat,2,8,1,32.5,-1,0,8400000,, Золотошвейная,9,Филатов Луг,Цветочные Поляны
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/316889329/,Москва,sale,flat,17,17,1,37.8,-1,0,8450000,Южное Бутово, Маршала Савицкого,28,Щербинка,
Огни Москвы,real_estate_agent,https://www.cian.ru/sale/flat/312643898/,Москва,sale,flat,2,17,1,35.0,-1,0,8400000,,,40к1,Потапово,
ГорЖилФонд,real_estate_agent,https://www.cian.ru/sale/flat/313144911/,Москва,sale,flat,4,5,1,32.6,-1,0,8450000,Восточное Измайлово,Верхняя Первомайская ,63К1,Первомайская,
Home Lee Estate,real_estate_agent,https://www.cian.ru/sale/flat/314121949/,Москва,sale,flat,4,17,1,31.6,-1,0,8400000,, Яворки,1к6,Ватутинки,Кленовые Аллеи
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/315063014/,Москва,sale,flat,13,15,1,25.0,-1,0,8400000,Молжаниновский,Ленинградское шоссе,228к7,Химки,1-й Ленинградский
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/316732364/,Москва,sale,flat,1,12,1,35.5,-1,0,8400000,, Лазурная,11,Новомосковская,
КонЭксперт,real_estate_agent,https://www.cian.ru/sale/flat/314902487/,Москва,sale,flat,1,9,1,32.6,-1,0,8400000,Зябликово,Ореховый проезд,31,Шипиловская,
Ольга Пашкевич,realtor,https://www.cian.ru/sale/flat/312437875/,Москва,sale,flat,5,9,1,35.0,-1,0,8400000,Гольяново,Красноярская ,13,Щёлковская,
СмениКварти.Ру,real_estate_agent,https://www.cian.ru/sale/flat/316279995/,Москва,sale,flat,6,17,1,34.2,-1,0,8499999,, 2-я Нововатутинская,5,Ольховая,"Новые Ватутинки, мкр. Центральный"
Владис,real_estate_agent,https://www.cian.ru/sale/flat/316599521/,Москва,sale,flat,11,19,1,37.5,-1,0,8400000,, Барышевская Роща,12,Щербинка,Прима-Парк
МИЭЛЬ,real_estate_agent,https://www.cian.ru/sale/flat/313044749/,Москва,sale,flat,2,17,1,37.9,-1,0,8400000,, Радужная,25,Рассказовка,
Самолет Плюс Лобня,real_estate_agent,https://www.cian.ru/sale/flat/313791651/,Москва,sale,flat,11,14,1,43.7,-1,0,8400000,Южное Бутово, Маршала Савицкого,32к1,Щербинка,
Самолет Плюс Королёв,real_estate_agent,https://www.cian.ru/sale/flat/313877521/,Москва,sale,flat,6,9,1,33.2,-1,0,8499000,Солнцево, 50 лет Октября,19К1,Говорово,
Сити Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/310195354/,Москва,sale,flat,1,9,1,18.0,-1,0,8450000,Ломоносовский, Вавилова,91К1,Новые Черёмушки,
GylkaGroup,real_estate_agent,https://www.cian.ru/sale/flat/315059894/,Москва,sale,flat,5,9,1,31.0,-1,0,8490000,Ивановское,Малый Купавенский проезд,5К2,Первомайская,
Финист,real_estate_agent,https://www.cian.ru/sale/flat/297534195/,Москва,sale,flat,5,14,1,30.9,-1,0,8400000,Савёлки,Зеленоград,к361,Зеленоград — Крюково,
Vershina Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/315774210/,Москва,sale,flat,1,12,1,35.1,-1,0,8400000,Бирюлево Восточное,Липецкая ,26,,
Ирина Непряхина,realtor,https://www.cian.ru/sale/flat/309853085/,Москва,sale,flat,6,9,1,34.8,-1,0,8400000,Вешняки,Реутовская ,24,Новогиреево,
Кей Эстейт,real_estate_agent,https://www.cian.ru/sale/flat/308809483/,Москва,sale,flat,3,12,1,39.8,-1,0,8400000,,,34,Ольховая,
Ольга Омельчук,realtor,https://www.cian.ru/sale/flat/312228754/,Москва,sale,flat,12,15,1,35.0,-1,0,8400000,, Стожарова,7,Кокошкино,Новое Внуково
Любовь Щербакова,realtor,https://www.cian.ru/sale/flat/313166809/,Москва,sale,flat,5,5,1,28.4,-1,0,8400000,Рязанский, Михайлова,47/10к1,Окская,
Ирина Палий,realtor,https://www.cian.ru/sale/flat/311055102/,Москва,sale,flat,2,5,1,27.8,-1,0,8400000,Новогиреево,Перовская ,55,Перово,
Ирина Харина,realtor,https://www.cian.ru/sale/flat/314499366/,Москва,sale,flat,14,14,1,34.1,-1,0,8500000,Марьино, Марьинский Парк,17К2,Братиславская,
Азбука Жилья,real_estate_agent,https://www.cian.ru/sale/flat/315306246/,Москва,sale,flat,1,9,1,32.0,-1,0,8500000,Чертаново Центральное, Красного Маяка,11К1,Пражская,
Самолет Плюс,real_estate_agent,https://www.cian.ru/sale/flat/316929123/,Москва,sale,flat,10,17,1,33.0,-1,0,8500000,,проспект Куприна,30к9,Потапово,Эко Бунино
Комета Эстейт,real_estate_agent,https://www.cian.ru/sale/flat/316999121/,Москва,sale,flat,20,20,1,36.4,-1,0,8500000,Бирюлево Восточное,6-я Радиальная ,7/1к2,Каспийская,Царицыно-2
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/315507655/,Москва,sale,flat,1,12,1,35.0,-1,0,8500000,Головинский,Флотская ,37,Моссельмаш,
ВСЁ ПРОСТО,real_estate_agent,https://www.cian.ru/sale/flat/316995749/,Москва,sale,flat,8,14,1,38.4,-1,0,8500000,Крюково,Зеленоград,к1509,Зеленоград — Крюково,
ВСЁ ПРОСТО,real_estate_agent,https://www.cian.ru/sale/flat/311243084/,Москва,sale,flat,2,5,1,30.5,-1,0,8500000,Новогиреево,Зеленый проспект,71К2,Новогиреево,
Exclusive,real_estate_agent,https://www.cian.ru/sale/flat/315828340/,Москва,sale,flat,5,5,1,34.0,-1,0,8500000,Академический,Большая Черемушкинская ,40К2,Профсоюзная,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/314843094/,Москва,sale,flat,2,5,1,37.8,-1,0,8500000,, Жемчужная,1к4,Филатов Луг,
Качанова и партнеры,real_estate_agent,https://www.cian.ru/sale/flat/316600707/,Москва,sale,flat,1,12,1,30.1,-1,0,8500000,Бибирево,Мурановская ,3,Бибирево,
ЮВЕГА-Сити,real_estate_agent,https://www.cian.ru/sale/flat/300069188/,Москва,sale,flat,2,4,1,35.6,-1,0,8500000,, Шекспира,1к3,Аэропорт Внуково,
На Яузе,real_estate_agent,https://www.cian.ru/sale/flat/316729743/,Москва,sale,flat,1,9,1,31.3,-1,0,8500000,Кузьминки, Федора Полетаева,32К2,Рязанский проспект,
Самолет Плюс Москва ЦАО,real_estate_agent,https://www.cian.ru/sale/flat/315247268/,Москва,sale,flat,10,12,1,39.8,-1,0,8500000,Солнцево, Авиаторов,11К1,Новопеределкино,
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/316927024/,Москва,sale,flat,12,15,1,35.1,-1,0,8500000,, Стожарова,7,Кокошкино,Новое Внуково
Наталия Хлесткова,realtor,https://www.cian.ru/sale/flat/316898650/,Москва,sale,flat,5,15,1,34.4,-1,0,8500000,, Василия Ощепкова,2,Новомосковская,Москвичка
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/316889389/,Москва,sale,flat,12,16,1,37.4,-1,0,8500000,Бирюлево Восточное,Михневский проезд,10,Бирюлёво,
Простор-недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/316675825/,Москва,sale,flat,10,12,1,39.8,-1,0,8500000,Солнцево, Авиаторов,11К1,Новопеределкино,
ВОСТОК-РИЭЛТИ,real_estate_agent,https://www.cian.ru/sale/flat/314761961/,Москва,sale,flat,13,14,1,32.0,-1,0,8500000,Некрасовка, Маршала Еременко,5к3,Некрасовка,В некрасовке-2 
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/315661973/,Москва,sale,flat,5,9,1,34.9,-1,0,8500000,Ивановское,Малый Купавенский проезд,5К1,Первомайская,
Евгений Борисов,realtor,https://www.cian.ru/sale/flat/316769372/,Москва,sale,flat,3,14,1,39.2,-1,0,8500000,Силино,Зеленоград,к1126,Зеленоград — Крюково,
ГОРОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/314564474/,Москва,sale,flat,15,17,1,37.0,-1,0,8500000,, Радужная,1,Рассказовка,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/315352031/,Москва,sale,flat,10,12,1,39.8,-1,0,8500000,Солнцево, Авиаторов,11К1,Новопеределкино,
На Петровке,real_estate_agent,https://www.cian.ru/sale/flat/315443794/,Москва,sale,flat,11,23,1,34.0,-1,0,8500000,,проспект Куприна,30к2,Потапово,Эко Бунино
АПРИОРИ,real_estate_agent,https://www.cian.ru/sale/flat/316455056/,Москва,sale,flat,13,14,1,43.0,-1,0,8500000,,,12А,Потапово,
Александр Родненко,realtor,https://www.cian.ru/sale/flat/313199538/,Москва,sale,flat,2,9,1,21.0,-1,0,8500000,Царицыно,Бакинская ,13,Царицыно,
Владислав Власенко,realtor,https://www.cian.ru/sale/flat/316093854/,Москва,sale,flat,6,9,1,32.6,-1,0,8500000,Ясенево,Голубинская ,7К5,Ясенево,
Простор-недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/313381468/,Москва,sale,flat,8,16,1,34.1,-1,0,8500000,,,38,Троицк,
Татьяна Назарова,realtor,https://www.cian.ru/sale/flat/314401734/,Москва,sale,flat,15,17,1,38.0,-1,0,8500000,Восточный,9 Мая ,26,Щёлковская,
МИЭЛЬ,real_estate_agent,https://www.cian.ru/sale/flat/312415157/,Москва,sale,flat,5,15,1,37.7,-1,0,8500000,Южное Бутово, Маршала Савицкого,6к1,Щербинка,
Марина Девятых,realtor,https://www.cian.ru/sale/flat/316540268/,Москва,sale,flat,1,6,1,40.0,-1,0,8500000,, Жемчужная,1к14,Филатов Луг,
Выбор,real_estate_agent,https://www.cian.ru/sale/flat/308066640/,Москва,sale,flat,7,9,1,30.0,-1,0,8500000,Ивановское, Молостовых,11К6,Новогиреево,
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/316290079/,Москва,sale,flat,9,12,1,39.6,-1,0,8500000,, Харлампиева,46,Филатов Луг,Спортивный квартал
Риэлтико,real_estate_agent,https://www.cian.ru/sale/flat/312495988/,Москва,sale,flat,2,9,1,32.0,-1,0,8500000,Южное Медведково,Ясный проезд,24К1,Свиблово,
МГСН,real_estate_agent,https://www.cian.ru/sale/flat/316080993/,Москва,sale,flat,3,13,1,36.0,-1,0,8500000,,шоссе Рязановское,31к1,Силикатная,Алхимово
Доступная Недвижимость. 8 отдел,real_estate_agent,https://www.cian.ru/sale/flat/313479247/,Москва,sale,flat,1,9,1,31.5,-1,0,8500000,Кузьминки,Волгоградский проспект,50К1,Кузьминки,
Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/315857935/,Москва,sale,flat,1,9,1,33.0,-1,0,8500000,Ясенево,Голубинская ,9,Ясенево,
Марина Голда,realtor,https://www.cian.ru/sale/flat/316824526/,Москва,sale,flat,7,14,1,39.0,-1,0,8500000,Силино,Зеленоград,к1126,Зеленоград — Крюково,
Диана Ширяева,realtor,https://www.cian.ru/sale/flat/316876375/,Москва,sale,flat,22,24,1,39.8,-1,0,8500000,Южное Бутово, Брусилова,27к1,Щербинка,
Альберт Хисамов,realtor,https://www.cian.ru/sale/flat/316012927/,Москва,sale,flat,6,9,1,22.0,-1,0,8500000,Царицыно,Бакинская ,13,Царицыно,
Игорь Жуков,realtor,https://www.cian.ru/sale/flat/316243408/,Москва,sale,flat,6,15,1,36.0,-1,0,8500000,, Логинова,5к1,Щербинка,Остафьево
Василий Прохорченко,realtor,https://www.cian.ru/sale/flat/314415264/,Москва,sale,flat,3,9,1,34.7,-1,0,8500000,Восточный, Главная,25,Щёлковская,
Офис на Серпуховской,real_estate_agent,https://www.cian.ru/sale/flat/316610306/,Москва,sale,flat,10,12,1,40.0,-1,0,8600000,Отрадное,Алтуфьевское шоссе,22А,Дегунино,
Роман Туляков,realtor,https://www.cian.ru/sale/flat/316560642/,Москва,sale,flat,1,5,1,35.2,-1,0,8600000,Северное Измайлово,Никитинская ,37,Щёлковская,
METRAGE,real_estate_agent,https://www.cian.ru/sale/flat/315441530/,Москва,sale,flat,5,12,1,29.3,-1,0,8600000,, 3-я Нововатутинская,15к1,Кедровая,"Новые Ватутинки, мкр. Центральный"
ЕСН,real_estate_agent,https://www.cian.ru/sale/flat/315191528/,Москва,sale,flat,1,12,1,31.0,-1,0,8600000,Люблино,Белореченская ,15,Люблино,
Иван Музалевский,realtor,https://www.cian.ru/sale/flat/285954739/,Москва,sale,flat,1,12,1,33.0,-1,0,8600000,Западное Дегунино,Дегунинская ,5,Моссельмаш,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/316880362/,Москва,sale,flat,4,19,1,43.13,-1,0,8600000,, Летчика Ульянина,7,Пыхтино,Солнцево парк
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/308551547/,Москва,sale,flat,9,9,1,32.4,-1,0,8600000,Ярославский, Проходчиков,5,Медведково,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/313186997/,Москва,sale,flat,1,9,1,32.6,-1,0,8600000,Отрадное,Северный бульвар,8,Отрадное,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/315665606/,Москва,sale,flat,1,9,1,36.5,-1,0,8600000,Гольяново,Сахалинская ,7К1,Гольяново,
Экспресс Решения,real_estate_agent,https://www.cian.ru/sale/flat/312760628/,Москва,sale,flat,13,14,1,42.0,-1,0,8600000,НАО (Новомосковский), Кварцевая,5к1,,
ИНФИНИТИ,real_estate_agent,https://www.cian.ru/sale/flat/316186265/,Москва,sale,flat,14,14,1,36.5,-1,0,8600000,, Логинова,3,Щербинка,
Инна Гунина,realtor,https://www.cian.ru/sale/flat/314970682/,Москва,sale,flat,2,9,1,32.0,-1,0,8600000,Гольяново,Хабаровская ,9,Щёлковская,
Комета Эстейт,real_estate_agent,https://www.cian.ru/sale/flat/315792966/,Москва,sale,flat,3,24,1,36.7,-1,0,8600000,Некрасовка, Вертолетчиков,2Ак2,Некрасовка,В Некрасовке-2 (1 очередь)
Самолет Плюс Москва,real_estate_agent,https://www.cian.ru/sale/flat/315421339/,Москва,sale,flat,3,4,1,38.6,-1,0,8600000,Новая Москва, Школьная,15,Крёкшино,
Наталья Гунькина,realtor,https://www.cian.ru/sale/flat/316721085/,Москва,sale,flat,6,12,1,27.7,-1,0,8600000,Молжаниновский,Ленинградское шоссе,228к1,Химки,1-й Ленинградский
Кирилл Куртев,realtor,https://www.cian.ru/sale/flat/316683483/,Москва,sale,flat,2,9,1,32.9,-1,0,8595000,Марьино,Новочеркасский бульвар,26,Марьино,
Простор-недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/312939252/,Москва,sale,flat,2,12,1,35.2,-1,0,8550000,Текстильщики,2-й Саратовский проезд,3,Текстильщики,
Самолет Плюс,real_estate_agent,https://www.cian.ru/sale/flat/313731749/,Москва,sale,flat,1,8,1,36.2,-1,0,8600000,, 3-я Нововатутинская,15к2,Ольховая,"Новые Ватутинки, мкр. Центральный"
Регина Арутюнова,realtor,https://www.cian.ru/sale/flat/313639454/,Москва,sale,flat,16,17,1,38.4,-1,0,8600000,, 3-я Нововатутинская,11,Ольховая,"Новые Ватутинки, мкр. Центральный"
Геннадий Малолетников,realtor,https://www.cian.ru/sale/flat/312035112/,Москва,sale,flat,2,9,1,32.8,-1,0,8600000,Северное Измайлово,16-я Парковая ,55К2,Щёлковская,
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/310615959/,Москва,sale,flat,6,15,1,34.0,-1,0,8600000,, Яворки,1к5,Ватутинки,Кленовые Аллеи
Chotky realty,real_estate_agent,https://www.cian.ru/sale/flat/312541447/,Москва,sale,flat,9,9,1,33.0,-1,0,8600000,Гольяново,Хабаровская ,17/13,Гольяново,
Анна Ларина,realtor,https://www.cian.ru/sale/flat/313174676/,Москва,sale,flat,16,21,1,37.5,-1,0,8600000,, Барышевская Роща,12,Щербинка,Прима-Парк
Доступная Недвижимость Офис Сретенский,real_estate_agent,https://www.cian.ru/sale/flat/305731107/,Москва,sale,flat,2,17,1,36.8,-1,0,8600000,Внуково, Изваринская,1,Аэропорт Внуково,
Елена Агафонова,realtor,https://www.cian.ru/sale/flat/311506047/,Москва,sale,flat,12,15,1,31.8,-1,0,8590000,, Василия Ощепкова,1,Новомосковская,Москвичка
Юлия Левитес,realtor,https://www.cian.ru/sale/flat/314103917/,Москва,sale,flat,3,3,1,45.0,-1,0,8550000,,аллея Буковая,8,Ольховая,Андерсен
Вероника Варенцова,realtor,https://www.cian.ru/sale/flat/305595525/,Москва,sale,flat,11,17,1,37.1,-1,0,8600000,Внуково, Изваринская,1,Аэропорт Внуково,
СТОЛИЦА Департамент недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/314723702/,Москва,sale,flat,4,16,1,39.8,-1,0,8700000,,бульвар Сиреневый,10,Троицк,
Ирина Киселева,realtor,https://www.cian.ru/sale/flat/316136862/,Москва,sale,flat,9,9,1,33.0,-1,0,8700000,Чертаново Южное, Подольских Курсантов,16К3,Пражская,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/315403752/,Москва,sale,flat,9,17,1,25.9,-1,0,8700000,Молжаниновский,Ленинградское шоссе,229Ак2,Новоподрезково,Молжаниново
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/316947280/,Москва,sale,flat,11,17,1,39.0,-1,0,8700000,Силино,Зеленоград,к1132,Зеленоград — Крюково,
Павел Полянский,realtor,https://www.cian.ru/sale/flat/316987526/,Москва,sale,flat,5,9,1,32.5,-1,0,8700000,Печатники, Полбина,56,Депо,
Адреса,real_estate_agent,https://www.cian.ru/sale/flat/316886186/,Москва,sale,flat,5,9,1,32.7,-1,0,8650000,Лосиноостровский,Анадырский проезд,47К1,Бабушкинская,
Дорогой Город,real_estate_agent,https://www.cian.ru/sale/flat/312867054/,Москва,sale,flat,7,7,1,38.0,-1,0,8700000,, Медовая Долина,7к2,Санино,Баркли Медовая долина
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/316276548/,Москва,sale,flat,15,22,1,34.0,-1,0,8700000,Силино,Зеленоград,к1111,Зеленоград — Крюково,
Владимир Шмелев,realtor,https://www.cian.ru/sale/flat/316931969/,Москва,sale,flat,2,3,1,16.0,-1,0,8700000,Аэропорт,Большой Коптевский проезд,3С1,Красный Балтиец,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/314141270/,Москва,sale,flat,1,9,1,32.7,-1,0,8700000,Чертаново Южное, Подольских Курсантов,12К1,Пражская,
Качанова и партнеры,real_estate_agent,https://www.cian.ru/sale/flat/315100382/,Москва,sale,flat,6,17,1,34.1,-1,0,8700000,,проезд Чечерский,124к2,Бунинская аллея,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/297041322/,Москва,sale,flat,8,9,1,32.0,-1,0,8700000,Выхино-Жулебино,Ферганский проезд,7К2,Юго-Восточная,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/312086222/,Москва,sale,flat,13,17,1,37.6,-1,0,8650000,Некрасовка,Рождественская ,19к2,Некрасовка,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/314434050/,Москва,sale,flat,2,10,1,38.3,-1,0,8650000,Бирюлево Западное,Булатниковская ,3К4,Бирюлёво,
Самолет Плюс Мытищи,real_estate_agent,https://www.cian.ru/sale/flat/309925393/,Москва,sale,flat,12,17,1,42.7,-1,0,8700000,, Генерала Пилипенко,1к3,Ватутинки,Кленовые Аллеи
ВСЁ ПРОСТО,real_estate_agent,https://www.cian.ru/sale/flat/316171861/,Москва,sale,flat,4,12,1,31.6,-1,0,8700000,,бульвар Сиреневый,13,Троицк,
ГЦН ПЛЮС,real_estate_agent,https://www.cian.ru/sale/flat/315745991/,Москва,sale,flat,5,9,1,36.0,-1,0,8700000,Орехово-Борисово Южное,Ясеневая ,32К2,Зябликово,
Анна Крапивина,realtor,https://www.cian.ru/sale/flat/315059148/,Москва,sale,flat,9,9,1,30.0,-1,0,8700000,Гольяново,Черницынский проезд,6К1,Щёлковская,
Самолет Плюс,real_estate_agent,https://www.cian.ru/sale/flat/310914884/,Москва,sale,flat,6,9,1,44.5,-1,0,8700000,, Семена Гордого,12,Санино,Ново-Никольское
Any Consalt,real_estate_agent,https://www.cian.ru/sale/flat/310672032/,Москва,sale,flat,1,4,1,35.0,-1,0,8699000,Соколиная гора,2-й Вольный переулок,11,Соколиная гора,
Агентство недвижимости Престиж Group,real_estate_agent,https://www.cian.ru/sale/flat/307857856/,Москва,sale,flat,14,15,1,37.5,-1,0,8700000,, Гренадерская,9к1,Троицк,
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/314538022/,Москва,sale,flat,5,14,1,36.2,-1,0,8700000,,шоссе Остафьевское,14к3,Щербинка,Остафьево
Комти-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/314249158/,Москва,sale,flat,8,19,1,40.3,-1,0,8700000,, Агрохимическая,,Толстопальцево,
TRADE IN Технологии,real_estate_agent,https://www.cian.ru/sale/flat/315044427/,Москва,sale,flat,11,15,1,42.2,-1,0,8700000,,,9,Остафьево,Новомосковский
Ярослав Спиридонов,realtor,https://www.cian.ru/sale/flat/313964453/,Москва,sale,flat,4,9,1,32.7,-1,0,8700000,Вешняки, Старый Гай,2К2,Новогиреево,
ЭКСПРЕСС Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/299147133/,Москва,sale,flat,8,9,1,31.0,-1,0,8700000,Дмитровский,Дмитровское шоссе,155К1,Лианозово,
Екатерина Смыслина,realtor,https://www.cian.ru/sale/flat/303139463/,Москва,sale,flat,7,14,1,35.0,-1,0,8700000,,проспект Куприна,38к1,Потапово,Эко Бунино
Nikita Mikhailov,realtor,https://www.cian.ru/sale/flat/316511635/,Москва,sale,flat,4,19,1,37.0,-1,0,8700000,Некрасовка,Рождественская ,21к2,Некрасовка,
Роман Туляков,realtor,https://www.cian.ru/sale/flat/314440965/,Москва,sale,flat,9,9,1,35.0,-1,0,8750000,Ивановское, Сталеваров,32,Новогиреево,
Финист,real_estate_agent,https://www.cian.ru/sale/flat/315099616/,Москва,sale,flat,15,22,1,34.8,-1,0,8750000,Силино,Зеленоград,к1113,Зеленоград — Крюково,
ID 472383,realtor,https://www.cian.ru/sale/flat/315827704/,Москва,sale,flat,3,9,1,32.5,-1,0,8790000,Ивановское,шоссе Энтузиастов,96К1,Новогиреево,
Елена Баронина,realtor,https://www.cian.ru/sale/flat/315722053/,Москва,sale,flat,1,12,1,34.2,-1,0,8780000,Западное Дегунино,Дегунинская ,30,Моссельмаш,
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/316898838/,Москва,sale,flat,8,22,1,36.0,-1,0,8800000,Бирюлево Восточное,6-я Радиальная ,7/1к1,Царицыно,Царицыно-2
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/316073026/,Москва,sale,flat,3,9,1,32.6,-1,0,8800000,Ясенево,проезд Карамзина,1К3,Ясенево,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/316793790/,Москва,sale,flat,5,9,1,32.6,-1,0,8800000,Ивановское, Молостовых,4К1,Новогиреево,
WHITE BROKER,real_estate_agent,https://www.cian.ru/sale/flat/315859468/,Москва,sale,flat,6,6,1,41.0,-1,0,8800000,Восточное Измайлово,Первомайская ,126,Первомайская,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/316990988/,Москва,sale,flat,2,17,1,37.5,-1,0,8850000,, Радужная,1,Рассказовка,
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/316658929/,Москва,sale,flat,6,12,1,38.0,-1,0,8800000,Южное Бутово, Адмирала Лазарева,52,Бунинская аллея,
Антон Смолев,realtor,https://www.cian.ru/sale/flat/316260463/,Москва,sale,flat,6,9,1,32.9,-1,0,8850000,Выхино-Жулебино,Рязанский проспект,93К1,Выхино,
Татьяна Старовойт,realtor,https://www.cian.ru/sale/flat/316534663/,Москва,sale,flat,9,9,1,35.0,-1,0,8800000,Бирюлево Восточное,Бирюлевская ,46,,
Замоскворечье,real_estate_agent,https://www.cian.ru/sale/flat/313197616/,Москва,sale,flat,4,16,1,31.0,-1,0,8800000,,проезд Чечерский,134к1,Бунинская аллея,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/314950835/,Москва,sale,flat,2,5,1,30.6,-1,0,8800000,Соколиная гора, 8-я Соколиной Горы,4,Соколиная гора,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/316282357/,Москва,sale,flat,3,9,1,31.5,-1,0,8800000,Кузьминки,Волгоградский проспект,173,Кузьминки,
Семен Гордый,realtor,https://www.cian.ru/sale/flat/286538689/,Москва,sale,flat,9,9,1,46.1,-1,0,8800000,, Семена Гордого,12,Крёкшино,Ново-Никольское
